id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
75148976,48657,,Aplysia,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/122908183/medium.jpg,genus,48656,1|47115|47114|775804|48656|48657,1,17
87961189,48654,Lined Seahare,Stylocheilus striatus,janinas,https://static.inaturalist.org/photos/145079224/medium.jpeg,species,47575,1|47115|47114|775804|48656|47575|48654,1,1
96663463,48922,Athecate Hydroids,Anthoathecata,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/160616504/medium.jpeg,order,48921,1|47534|48921|48922,1,439
79582547,48646,Keyhole Limpets,Fissurellidae,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/130361282/medium.jpg,family,775846,1|47115|47114|775846|48646,1,14
102799928,493497,Depressed Olive,Amalda depressa,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/171923104/medium.jpeg,species,375450,1|47115|47114|48289|801558|375450|493497,1,1
102399613,48926,,Sertulariidae,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/171163342/medium.jpeg,family,48925,1|47534|48921|48925|48926,1,7
103014108,203694,Mermaid's Glove,Haliclona oculata,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/172320644/medium.jpeg,species,129864,1|48824|57736|57737|129865|129864|203694,1,1
85431662,483003,Fan Mussel,Atrina fragilis,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140565194/medium.jpeg,species,172119,1|47115|47584|47583|50584|172119|483003,1,1
102411177,195397,,Agalma elegans,laurent_f,https://inaturalist-open-data.s3.amazonaws.com/photos/171184798/medium.jpeg,species,195396,1|47534|48921|152823|195398|195396|195397,1,1
78948803,48455,Lion's Mane Nudibranch,Melibe leonina,ibrake4botany,https://static.inaturalist.org/photos/129262149/medium.jpg,species,48456,1|47115|47114|47113|525277|48456|48455,1,1
84643050,49504,Atlantic Blue Crab,Callinectes sapidus,uig,https://inaturalist-open-data.s3.amazonaws.com/photos/139137411/medium.jpg,species,49507,1|47120|47187|47186|49506|49507|49504,1,1
100663447,492614,,Vorticeros,luca_dt,https://inaturalist-open-data.s3.amazonaws.com/photos/168038882/medium.jpeg,genus,784461,1|52319|152808|784461|492614,1,1
81304795,317127,California Moray,Gymnothorax mordax,ibrake4botany,https://static.inaturalist.org/photos/133347952/medium.jpg,species,47315,1|2|47178|47314|47313|47315|317127,1,1
76056614,48222,"kelp, diatoms, and allies",Chromista,vasilis_stergios,https://inaturalist-open-data.s3.amazonaws.com/photos/124435550/medium.jpg,kingdom,48460,48222,1,99
98861163,413522,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,raewyna,https://static.inaturalist.org/photos/164693485/medium.jpg,subspecies,12580,1|2|3|7251|12160|12579|12580|413522,1,1
71546732,41496,Spinner Dolphin,Stenella longirostris,dennisthediver,https://static.inaturalist.org/photos/116502695/medium.jpeg,species,41493,1|2|40151|152870|41479|41493|41496,1,1
83007786,41494,Striped Dolphin,Stenella coeruleoalba,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/136288256/medium.jpg,species,41493,1|2|40151|152870|41479|41493|41494,1,1
81668133,338082,Honeycomb Worm,Sabellaria alveolata,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133968467/medium.jpeg,species,337867,1|47491|47490|59643|337867|338082,1,1
71359437,41480,Bottlenose Dolphins,Tursiops,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/116171727/medium.jpeg,genus,41479,1|2|40151|152870|41479|41480,1,6
38077452,41478,Grey Whale,Eschrichtius robustus,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/60464731/medium.jpeg,species,41477,1|2|40151|152870|41476|41477|41478,1,1
85304500,339054,,Plocamium,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140334838/medium.jpg,genus,319537,47126|57774|57775|152668|319537|339054,1,2
93059314,339204,leather bryozoan,Flustrellidra corniculata,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/154176936/medium.jpeg,species,203170,1|68104|48394|152934|203173|203170|339204,1,1
90206258,339322,,Paraonidae,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/149057278/medium.jpeg,family,47490,1|47491|47490|339322,1,1
102165287,41440,Harbour Porpoise,Phocoena phocoena,julux,https://inaturalist-open-data.s3.amazonaws.com/photos/170729761/medium.jpg,species,41438,1|2|40151|152870|41437|41438|41440,1,1
98815040,339903,Brown Comb Jelly,Beroe ovata,dremsen,https://inaturalist-open-data.s3.amazonaws.com/photos/164604239/medium.png,species,51507,1|51508|51509|51510|51511|51507|339903,1,1
104802746,4130,Common Diving-Petrel,Pelecanoides urinatrix,catchwords,https://inaturalist-open-data.s3.amazonaws.com/photos/175691848/medium.jpg,species,4126,1|2|3|67565|4020|4126|4130,1,1
93346709,210294,Shanny,Lipophrys pholis,maelan51,https://inaturalist-open-data.s3.amazonaws.com/photos/154700130/medium.jpeg,species,89563,1|2|47178|1303737|49390|89563|210294,1,1
85252719,342242,,Gigartina,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140237585/medium.jpeg,genus,71119,47126|57774|57775|67673|71119|342242,1,1
104924879,411095,Cosmopolitan Rubyfish,Plagiogeneion rubiginosum,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/175926575/medium.jpeg,species,91101,1|2|47178|47233|85755|91101|411095,1,1
102983356,410858,Common flapjack,Carpophyllum maschalocarpum,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172262750/medium.jpeg,species,379653,48222|48221|48220|48219|126125|379653|410858,1,1
99294993,410712,Mud Whelk,Cominella glandiformis,brendandoogan,https://inaturalist-open-data.s3.amazonaws.com/photos/165497547/medium.jpeg,species,353999,1|47115|47114|48289|1266438|353999|410712,1,1
103773184,410520,Common Triplefin,Forsterygion lapillum,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173760342/medium.jpeg,species,88405,1|2|47178|1303737|81862|88405|410520,1,1
13887931,4080,Leach's Storm-Petrel,Oceanodroma leucorhoa,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20507991/medium.jpeg,species,4063,1|2|3|67565|71326|4063|4080,1,1
85007729,4077,Fork-tailed Storm-Petrel,Oceanodroma furcata,elizabethbettenhausen,https://inaturalist-open-data.s3.amazonaws.com/photos/139792136/medium.jpeg,species,4063,1|2|3|67565|71326|4063|4077,1,1
88933051,39677,Leatherback Sea Turtle,Dermochelys coriacea,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/146989096/medium.jpg,species,39676,1|2|26036|39532|39675|39676|39677,1,1
55393173,343269,Japanese Littleneck,Ruditapes philippinarum,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/88225382/medium.jpg,species,324542,1|47115|47584|50586|50588|324542|343269,1,1
64007584,39672,Hawksbill Sea Turtle,Eretmochelys imbricata,jluismtzjrez,https://inaturalist-open-data.s3.amazonaws.com/photos/102827035/medium.jpeg,species,39671,1|2|26036|39532|39657|39671|39672,1,1
13166282,41525,Long-beaked Common Dolphin,Delphinus capensis,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/19219189/medium.jpeg,species,41524,1|2|40151|152870|41479|41524|41525,1,1
104909557,4153,White-faced Storm-Petrel,Pelagodroma marina,clinton,https://inaturalist-open-data.s3.amazonaws.com/photos/175897231/medium.jpeg,species,4152,1|2|3|67565|793435|4152|4153,1,1
85434901,336839,Pointed Snail,Cochlicella acuta,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140570973/medium.jpeg,species,172086,1|47115|47114|47485|781332|172086|336839,1,1
88749720,41550,Minke Whale,Balaenoptera acutorostrata,marciecjohn,https://inaturalist-open-data.s3.amazonaws.com/photos/146471180/medium.jpeg,species,41547,1|2|40151|152870|41546|41547|41550,1,1
88257914,4349,Glaucous Gull,Larus hyperboreus,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/145597496/medium.jpeg,species,4343,1|2|3|67561|4342|4343|4349,1,1
13546038,432545,European Flying Squid,Todarodes sagittatus,gmucientes,https://inaturalist-open-data.s3.amazonaws.com/photos/19912001/medium.jpeg,species,361766,1|47115|47459|246134|83316|361766|432545,1,1
102586891,431788,Small Brown Sea Anemone,Anthopleura aureoradiata,thelosthuman,https://inaturalist-open-data.s3.amazonaws.com/photos/171522782/medium.jpg,species,49052,1|47534|47533|47797|47796|49052|431788,1,1
81268333,327046,Sea Comb,Plocamium cartilagineum,ibrake4botany,https://static.inaturalist.org/photos/133285370/medium.jpg,species,339054,47126|57774|57775|152668|319537|339054|327046,1,1
99433779,429557,Blunt-tipped Olive,Amalda mucronata,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/165751697/medium.jpeg,species,375450,1|47115|47114|48289|801558|375450|429557,1,1
78854773,428550,Norris's Topsnail,Norrisia norrisii,ibrake4botany,https://static.inaturalist.org/photos/129133328/medium.jpg,species,56710,1|47115|47114|775849|474464|56710|428550,1,1
92539008,428460,Devil weed,Sargassum horneri,ibrake4botany,https://static.inaturalist.org/photos/153238962/medium.jpg,species,130178,48222|48221|48220|48219|126125|130178|428460,1,1
55005649,328391,Oyster thief,Colpomenia sinuosa,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/87559188/medium.jpg,species,129742,48222|48221|48220|117795|117833|129742|328391,1,1
99705800,424302,Spiny Cockle,Acanthocardia aculeata,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166267719/medium.jpeg,species,363964,1|47115|47584|488959|50597|363964|424302,1,1
98855926,424224,Welcome swallow,Hirundo neoxena neoxena,raewyna,https://static.inaturalist.org/photos/164683705/medium.jpg,subspecies,11882,1|2|3|7251|11853|11880|11882|424224,1,1
85303517,424077,Poulson's Dwarf Triton,Roperia poulsoni,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140333134/medium.jpg,species,200141,1|47115|47114|48289|50766|200141|424077,1,1
85431120,328531,,Crepipatella dilatata,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140564093/medium.jpeg,species,133961,1|47115|47114|85525|81643|133961|328531,1,1
13974091,41777,North American River Otter,Lontra canadensis,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20661561/medium.jpeg,species,41775,1|2|40151|41573|41770|41775|41777,1,1
13922130,41755,Steller Sea Lion,Eumetopias jubatus,neontetraploid,https://inaturalist-open-data.s3.amazonaws.com/photos/20568277/medium.jpeg,species,41754,1|2|40151|41573|41736|41754|41755,1,1
9761128,329118,,Sapphirina,lucyinthesea,https://inaturalist-open-data.s3.amazonaws.com/photos/13367002/medium.jpeg,genus,329113,1|47120|1091452|85514|329113|329118,1,1
71328957,331648,,Actinostella bradleyi,jluismtzjrez,https://inaturalist-open-data.s3.amazonaws.com/photos/116115034/medium.jpeg,species,195589,1|47534|47533|47797|47796|195589|331648,1,1
88909539,41728,Northern Elephant Seal,Mirounga angustirostris,th92105,https://inaturalist-open-data.s3.amazonaws.com/photos/146761405/medium.jpeg,species,41727,1|2|40151|41573|41687|41727|41728,1,1
103292673,416816,,Bolinopsis,felix75,https://inaturalist-open-data.s3.amazonaws.com/photos/172838184/medium.jpeg,genus,171735,1|51508|117708|152925|171735|416816,1,1
85302942,333425,File Limpet,Lottia limatula,casa_de_chaos,https://inaturalist-open-data.s3.amazonaws.com/photos/140332054/medium.jpg,species,48752,1|47115|47114|48751|48752|333425,1,1
102457269,416325,Hercules Club Mud Whelk,Pyrazus ebeninus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/171274089/medium.jpeg,species,416327,1|47115|47114|68784|416327|416325,1,1
80067401,334716,Light-blue Soldier Crab,Mictyris longicarpus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/131197974/medium.jpeg,species,51207,1|47120|47187|47186|334717|51207|334716,1,1
64007939,39670,Olive Ridley Sea Turtle,Lepidochelys olivacea,jluismtzjrez,https://inaturalist-open-data.s3.amazonaws.com/photos/102827647/medium.jpeg,species,39669,1|2|26036|39532|39657|39669|39670,1,1
104388363,343444,Common Sydney Octopus,Octopus tetricus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174902123/medium.jpg,species,47456,1|47115|47459|47458|47457|47456|343444,1,1
102756630,395448,,Poirieria zelandica,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/171838128/medium.jpeg,species,246777,1|47115|47114|48289|50766|246777|395448,1,1
100372301,369168,graceful cowrie,Purpuradusta gracilis,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/167513217/medium.jpg,species,369169,1|47115|47114|85525|50687|369169|369168,1,1
101307106,353738,Australian Triton,Ranella australasia,raewyna,https://static.inaturalist.org/photos/169178451/medium.jpg,species,91644,1|47115|47114|85525|86039|91644|353738,1,1
100300615,368749,Little Ass Cowry,Palmadusta asellus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/167389613/medium.jpg,species,368750,1|47115|47114|85525|50687|368750|368749,1,1
94091596,368720,Golden Bristle Worm,Chloeia flava,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/156041533/medium.jpg,species,194941,1|47491|47490|152935|49522|194941|368720,1,1
102065528,368589,Erroneous Cowry,Erronea errones,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/170546320/medium.jpg,species,368310,1|47115|47114|85525|50687|368310|368589,1,1
65798557,368523,Broad Angel's Wing,Barnea dilatata,janinas,https://static.inaturalist.org/photos/105966573/medium.jpg,species,117471,1|47115|47584|81622|117462|117471|368523,1,1
75025412,368487,Eglantine Cowry,Mauritia eglantina,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176538903/medium.jpeg,species,469045,1|47115|47114|85525|50687|469045|368487,1,1
101315975,353759,Papilla Cone,Conus papilliferus,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/169195479/medium.jpg,species,56715,1|47115|47114|48289|55743|56715|353759,1,1
105200686,367999,Carnelian Cowry,Lyncina carneola,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/176458201/medium.jpg,species,143172,1|47115|47114|85525|50687|143172|367999,1,1
99705803,363965,Norwegian Egg Cockle,Laevicardium crassum,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166268086/medium.jpeg,species,172042,1|47115|47584|488959|50597|172042|363965,1,1
100919926,363964,,Acanthocardia,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/168488915/medium.jpeg,genus,50597,1|47115|47584|488959|50597|363964,1,3
99705806,363963,Rough Cockle,Acanthocardia tuberculata,natael51,https://inaturalist-open-data.s3.amazonaws.com/photos/166268241/medium.jpeg,species,363964,1|47115|47584|488959|50597|363964|363963,1,1
85248394,363962,Variegated Scallop,Mimachlamys varia,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/140229972/medium.jpeg,species,353787,1|47115|47584|551313|54525|353787|363962,1,1
92079643,363950,Horse Crab,Atelecyclus undecimdentatus,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/152404755/medium.jpeg,species,363951,1|47120|47187|47186|245423|363951|363950,1,1
92603320,363944,,Macropodia,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/153352893/medium.jpeg,genus,128122,1|47120|47187|47186|128122|363944,1,1
79563134,363912,Carpet Flatworm,Thysanozoon brocchii,dennisthediver,https://inaturalist-open-data.s3.amazonaws.com/photos/130326843/medium.jpeg,species,142751,1|52319|52318|52317|142751|363912,1,1
80456124,363872,Jelly Blubber,Catostylus tagi,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/131872071/medium.jpeg,species,333778,1|47534|48332|69831|333777|333778|363872,1,1
89998202,363868,Podded Hydroid,Aglaophenia pluma,galapod,https://static.inaturalist.org/photos/148682652/medium.jpeg,species,51218,1|47534|48921|48925|51219|51218|363868,1,1
81668929,359918,Small Periwinkle,Melarhaphe neritoides,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/133969868/medium.jpeg,species,359922,1|47115|47114|85525|48918|359922|359918,1,1
100995120,359109,Wing Oyster,Pteria hirundo,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/168621506/medium.jpeg,species,62591,1|47115|47584|47583|62590|62591|359109,1,1
82806427,35707,Carbonell’s Wall Lizard,Podarcis carbonelli,charcoscompanhia,https://inaturalist-open-data.s3.amazonaws.com/photos/135943190/medium.jpeg,species,35526,1|2|26036|26172|35360|35526|35707,1,1
103773192,355874,Eleven-armed Sea Star,Coscinasterias muricata,crispychipp,https://inaturalist-open-data.s3.amazonaws.com/photos/173760403/medium.jpeg,species,247062,1|47549|47668|47672|47671|247062|355874,1,1
56484723,369086,Melon Shell,Melo amphora,janinas,https://static.inaturalist.org/photos/90019449/medium.jpg,species,369087,1|47115|47114|48289|245597|369087|369086,1,1
103918153,353698,Cap-shaped False Limpet,Montfortula rugosa,insequentways,https://inaturalist-open-data.s3.amazonaws.com/photos/174048464/medium.jpg,species,353978,1|47115|47114|775846|48646|353978|353698,1,1
60890001,3954,Marbled Godwit,Limosa fedoa,jluismtzjrez,https://inaturalist-open-data.s3.amazonaws.com/photos/97387452/medium.jpeg,species,3946,1|2|3|67561|3835|3946|3954,1,1
81001762,370272,,Pyropia,purplehikingboots,https://inaturalist-open-data.s3.amazonaws.com/photos/132814668/medium.jpeg,genus,151773,47126|57774|151771|151772|151773|370272,1,1
98680467,3951,Bar-tailed Godwit,Limosa lapponica,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/164353348/medium.jpeg,species,3946,1|2|3|67561|3835|3946|3951,1,1
103177836,394900,New Zealand Green-lipped Mussel,Perna canaliculus,glinks,https://inaturalist-open-data.s3.amazonaws.com/photos/172629234/medium.jpeg,species,120958,1|47115|47584|775839|50600|120958|394900,1,1
99608607,394304,Pipi,Paphies australis,arnim,https://inaturalist-open-data.s3.amazonaws.com/photos/166085157/medium.jpeg,species,368253,1|47115|47584|50586|245299|368253|394304,1,1
