subject_taxon_id,target_scientific_name,target_common_name,target_taxon_id,interaction
144128,Philonthus,,132021,eats
144128,Nematoda,Nematodes,54960,eatenBy
144128,Agelenidae,Funnel Weavers,47345,preysOn
144128,Staphylinidae,Rove Beetles,47951,preysOn
144128,Elateridae,Click Beetles,53248,preysOn
144128,Anthicidae,Ant-like Flower Beetles,85586,preysOn
144128,Harpalinae,,202104,preysOn
144128,Aleocharinae,,203242,preysOn
144128,Coleoptera,Beetles,47208,preysOn
144128,Theridiidae,Cobweb Spiders,47371,preysOn
144128,Porcellio dilatatus,Giant Canyon Woodlouse,339101,preysOn
144128,Curculionidae,True Weevils,48736,preysOn
144128,Thomisidae,Crab Spiders,47866,preysOn
144128,Salticidae,Jumping Spiders,48139,preysOn
144128,Buprestidae,Metallic Wood-boring Beetles,54964,preysOn
144128,Pardosa,Thin-legged Wolf Spiders,47415,preysOn
144128,Philoscia muscorum,Common Striped Woodlouse,48292,preysOn
144128,Araneidae,Orbweavers,47535,preysOn
144128,Oniscus asellus,Common Shiny Woodlouse,48284,preysOn
144128,Trombidiidae,True Velvet Mites,57652,preysOn
144128,Philonthus,,132021,preysOn
144128,Tityus metuendus,,709903,preyedUponBy
144128,Eciton burchellii,,126838,preyedUponBy
82231,Myotis austroriparius,Southeastern Myotis,40323,eats
82231,Nematoda,Nematodes,54960,eatenBy
82231,Chordodes morgani,,1096763,eatenBy
82231,Aprostocetus hagenowii,,1077397,eatenBy
82231,Myotis austroriparius,Southeastern Myotis,40323,preysOn
82231,Noctilio leporinus,Greater Bulldog Bat,41200,preyedUponBy
82231,Anoplolepis gracilipes,Yellow Crazy Ant,123386,preyedUponBy
82231,Tarentola delalandii,Tenerife Gecko,73966,preyedUponBy
84227,Lycorma delicatula,Spotted Lanternfly,324726,eatenBy
84227,Pyrgus maculatus,,358627,eatenBy
84227,Bombus,Bumble Bees,52775,pollinatedBy
167829,Rhus typhina,staghorn sumac,167829,eats
167829,Ganoderma applanatum,artist's bracket,48473,eatenBy
167829,Axima zabriskiei,,1039702,eatenBy
167829,Apis,Honey Bees,47220,pollinatedBy
167829,Apoidea,Bees and Apoid Wasps,47222,pollinatedBy
167829,Lepidoptera,Butterflies and Moths,47157,pollinatedBy
167829,Phor,asphodels,71400,pollinatedBy
167829,Bracon,Ichneumonid and Braconid Wasps,47200,pollinatedBy
167829,Ectemnius,,130131,pollinatedBy
167829,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
167829,Phytocoris,,178498,pollinatedBy
59571,Puccinia calcitrapae,,383952,eats
59571,Phalacrocorax auritus,Double-crested Cormorant,4265,eatenBy
59571,Corvus corax,Common Raven,8010,eatenBy
59571,Charadrius vociferus,Killdeer,4793,eatenBy
59571,Corvus cornix,Hooded Crow,144757,eatenBy
59571,Garrulus glandarius,Eurasian Jay,8088,eatenBy
59571,Tyto alba,Barn Owl,20445,eatenBy
59571,Cygnus olor,Mute Swan,6921,eatenBy
59571,Falco peregrinus,Peregrine Falcon,4647,eatenBy
59571,Anas platyrhynchos,Mallard,6930,eatenBy
59571,Thamnophis sirtalis sirtalis,Eastern Garter Snake,28365,eatenBy
59571,Heterodon platirhinos,Eastern Hognose Snake,29925,eatenBy
59571,Thamnophis,Garter Snakes,28339,eatenBy
59571,Diptera,Flies,47822,pollinatedBy
59571,Ectemnius,,130131,pollinatedBy
59571,Anthrax,Charcoal Bee Flies,130878,pollinatedBy
59571,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
59571,Cheilosia capillata,Scar-horned Blacklet,1196984,pollinatedBy
59571,Gastropoda,Gastropods,47114,preysOn
59571,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,preysOn
59571,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,preysOn
59571,Diptera,Flies,47822,preysOn
59571,Araneae,Spiders,47118,preysOn
59571,Phalacrocorax auritus,Double-crested Cormorant,4265,preyedUponBy
59571,Corvus corax,Common Raven,8010,preyedUponBy
59571,Charadrius vociferus,Killdeer,4793,preyedUponBy
59571,Corvus cornix,Hooded Crow,144757,preyedUponBy
59571,Garrulus glandarius,Eurasian Jay,8088,preyedUponBy
59571,Tyto alba,Barn Owl,20445,preyedUponBy
59571,Cygnus olor,Mute Swan,6921,preyedUponBy
59571,Falco peregrinus,Peregrine Falcon,4647,preyedUponBy
59571,Anas platyrhynchos,Mallard,6930,preyedUponBy
59571,Thamnophis sirtalis sirtalis,Eastern Garter Snake,28365,preyedUponBy
59571,Heterodon platirhinos,Eastern Hognose Snake,29925,preyedUponBy
59571,Thamnophis,Garter Snakes,28339,preyedUponBy
60132,Puccinia punctiformis,thistle rust,383980,eats
60132,http://treatment.plazi.org/id/F3D06B471F3C7E2E2BF222ECB271D520,,,eatenBy
60132,,Speargrass moth,974709,pollinatedBy
60132,Apis mellifera,Western Honey Bee,47219,pollinatedBy
60132,Musca,,120157,pollinatedBy
60132,Pieris,Garden Whites,55690,pollinatedBy
60132,Lucilia,Greenbottle Flies,61858,pollinatedBy
60132,Apocrita,"Narrow-waisted Wasps, Ants, and Bees",124417,pollinatedBy
60132,Bombus,Bumble Bees,52775,pollinatedBy
60132,Lasioglossum,,57678,pollinatedBy
60132,Eristalis stipator,Yellow-shouldered Drone Fly,425250,pollinatedBy
60132,Pieris rapae,Cabbage White,55626,pollinatedBy
60132,Vanessa atalanta,Red Admiral,49133,pollinatedBy
60132,Apis,Honey Bees,47220,pollinatedBy
60132,Syrphidae,Hover Flies,49995,pollinatedBy
60132,Danaus plexippus,Monarch,48662,pollinatedBy
52720,Puccinia graminis,cereal rusts,352070,eats
52720,Uromyces dactylidis,celandine clustercup rust,384675,eats
52720,Puccinia coronata,Puccinia ser. Coronata,1240669,eats
52720,Puccinia coronata,Puccinia ser. Coronata,1240669,eatenBy
52720,Puccinia graminis,cereal rusts,352070,eatenBy
52720,Uromyces dactylidis,celandine clustercup rust,384675,eatenBy
52720,Blumeria graminis,Barley powdery mildew,326134,eatenBy
52720,Aeolothrips intermedius,,987111,preyedUponBy
52720,Amara consularis,,910005,preyedUponBy
52720,Pseudophonus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
52720,Cantharis lateralis,,360296,preyedUponBy
52720,Amara communis,,130439,preyedUponBy
60417,Salticidae,Jumping Spiders,48139,eatenBy
60417,Empis tessellata,Hanging Fly,461172,preyedUponBy
9083,Rosaceae,rose family,47148,eats
9083,Magnoliopsida,dicots,47124,eats
9083,Animalia,Animals,1,eats
9083,Poaceae,grasses,47434,eats
9083,Tracheophyta,vascular plants,211194,eats
9083,Digitaria sanguinalis,Hairy Crabgrass,51633,eats
9083,Liriodendron tulipifera,tulip tree,53582,eats
9083,Geometridae,Geometer Moths,49530,eats
9083,Ambrosia,ragweeds,53036,eats
9083,Echinochloa crus-galli,barnyardgrass,60283,eats
9083,Chilopoda,Centipedes,49556,eats
9083,Phytolacca americana,American pokeweed,48599,eats
9083,Avena,Oats,52697,eats
9083,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,eats
9083,Coleoptera,Beetles,47208,eats
9083,Orthoptera,"Grasshoppers, Crickets, and Katydids",47651,eats
9083,Rubus,brambles,47544,eats
9083,Scarabaeidae,Scarabs,48201,eats
9083,Curculionidae,True Weevils,48736,eats
9083,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,eats
9083,Spodoptera ornithogalli,Yellow-striped Armyworm Moth,118930,eats
9083,Gastropoda,Gastropods,47114,eats
9083,Lepidoptera,Butterflies and Moths,47157,eats
9083,Carabidae,Ground Beetles,49567,eats
9083,Scarites subterraneus,Big-headed Ground Beetle,82724,eats
9083,Toxicodendron radicans,poison ivy,58732,eats
9083,Prunus,"plums, cherries, and allies",47351,eats
9083,Euphorbia,spurges,51822,eats
9083,Euschistus,,70076,eats
9083,Lampyridae,Firefly Beetles,47731,eats
9083,Rhus aromatica,fragrant sumac,58738,eats
9083,Buprestidae,Metallic Wood-boring Beetles,54964,eats
9083,Reduviidae,Assassin Bugs,48959,eats
9083,Sambucus,elders,52689,eats
9083,Carex,true sedges,48571,eats
9083,Macrodactylus subspinosus,American Rose Chafer,130504,eats
9083,Zea mays,Maize,48448,eats
9083,Cerambycidae,Longhorn Beetles,47961,eats
9083,Diptera,Flies,47822,eats
9083,Vitis,grapevines,60773,eats
9083,Araneidae,Orbweavers,47535,eats
9083,Rosa,roses,53438,eats
9083,Elateridae,Click Beetles,53248,eats
9083,Acer,maples,47727,eats
9083,Sorghum bicolor,Sorghum,58389,eats
9083,Morus,Mulberries,56091,eats
9083,Plantae,plants,47126,eats
9083,Celastrus orbiculatus,Oriental bittersweet,64540,eats
9083,Lonicera japonica,Japanese honeysuckle,77835,eats
9083,Santalum ellipticum,coast sandalwood,82767,eats
9083,Dracaena rockii,Maui hala pepe,167049,eats
9083,Schinus terebinthifolia,Brazilian pepper,130872,eats
9083,Psidium cattleianum,strawberry-guava,278242,eats
9083,Xylocopa virginica,Eastern Carpenter Bee,51110,eats
9083,Ilex verticillata,winterberry holly,61119,eats
9083,Angiospermae,flowering plants,47125,eats
9083,Popillia japonica,Japanese Beetle,67760,eats
9083,Acrididae,Short-horned Grasshoppers,47649,eats
9083,Cardinalis cardinalis,Northern Cardinal,9083,eats
9083,Anisoptera,Dragonflies,47927,eats
9083,Menacanthus eurysternus,,392388,eatenBy
9083,Mantidae,Mantids,48111,preysOn
9083,Magicicada,Periodical Cicadas,83854,preysOn
9083,Animalia,Animals,1,preysOn
9083,Pterygota,Winged and Once-winged Insects,184884,preysOn
9083,Insecta,Insects,47158,preysOn
9083,Acrididae,Short-horned Grasshoppers,47649,preysOn
9083,Lepidoptera,Butterflies and Moths,47157,preysOn
9083,Anisoptera,Dragonflies,47927,preysOn
9083,Pantherophis obsoletus,Western Ratsnake,73888,preyedUponBy
9083,Thamnophis sirtalis,Common Garter Snake,28362,preyedUponBy
9083,Vulpes vulpes,Red Fox,42069,preyedUponBy
52701,Bambusa,,68667,eats
52701,Sipha maydis,Hedgehog Grain Aphid,454652,eatenBy
52701,Hesperia juba,Juba Skipper,117374,eatenBy
52701,Hesperia,Branded Skippers,58470,eatenBy
52701,Bombus rufocinctus,Red-belted Bumble Bee,144011,pollinatedBy
52701,Aeolothrips intermedius,,987111,preyedUponBy
52701,Pseudophonus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
52701,Amara consularis,,910005,preyedUponBy
52701,Cantharis lateralis,,360296,preyedUponBy
52701,Amara communis,,130439,preyedUponBy
48229,Puccinia magnusiana,,352093,eats
48229,Uromyces dactylidis,celandine clustercup rust,384675,eats
48229,Microtus pennsylvanicus,Meadow Vole,44311,eatenBy
48229,Passer domesticus,House Sparrow,13858,eatenBy
48229,Philaenus spumarius,Meadow spittlebug,56189,eatenBy
48229,Harpalus rufipes,Strawberry Seed Beetle,131099,eatenBy
48229,Gastropoda,Gastropods,47114,eatenBy
48229,Pseudodineura fuscula,,1006578,eatenBy
48229,Cygnus olor,Mute Swan,6921,eatenBy
48229,Episyrphus balteatus,Marmalade Hover Fly,52482,eatenBy
48229,Apocrita,"Narrow-waisted Wasps, Ants, and Bees",124417,pollinatedBy
48229,,Speargrass moth,974709,pollinatedBy
48229,Syrphus ribesii,Common Flower Fly,52488,pollinatedBy
48229,Aeolothrips intermedius,,987111,preyedUponBy
48229,Cantharis lateralis,,360296,preyedUponBy
48229,Amara consularis,,910005,preyedUponBy
48229,Amara communis,,130439,preyedUponBy
55882,Platanus orientalis,London Plane,552449,eats
55882,Choristoneura hebenstreitella,Great Tortrix,333914,eatenBy
55882,Marpesia chiron,Many-banded Daggerwing,126308,eatenBy
55882,Leucula festiva,,556100,eatenBy
52818,Achillea millefolium,Common Yarrow,52821,eats
52818,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
52818,Perdita,Fairy Bees,178357,pollinatedBy
52818,Andrena,,57669,pollinatedBy
52818,Sphex,,48739,pollinatedBy
52818,Prionyx,,131029,pollinatedBy
52818,Sarcophaga,Common Flesh Flies,120489,pollinatedBy
52818,,Speargrass moth,974709,pollinatedBy
52818,Coccinella septempunctata,Seven-spotted Lady Beetle,51702,pollinatedBy
52818,Melangyna,Halfbands,70210,pollinatedBy
52818,Lasioglossum,,57678,pollinatedBy
52818,Sphecodes,Blood Bees,61891,pollinatedBy
52818,Hylaeus affinis,Eastern Masked Bee,199054,pollinatedBy
52818,Syrphidae,Hover Flies,49995,pollinatedBy
52818,Apoidea,Bees and Apoid Wasps,47222,pollinatedBy
52818,Hemiptera,"True Bugs, Hoppers, Aphids, and allies",47744,pollinatedBy
52818,Tachinidae,Bristle Flies,51953,pollinatedBy
52818,Diptera,Flies,47822,pollinatedBy
52818,Coleoptera,Beetles,47208,pollinatedBy
52818,Lepidoptera,Butterflies and Moths,47157,pollinatedBy
52818,Euphydryas chalcedona,Variable Checkerspot,50892,pollinatedBy
52818,Aeolothrips intermedius,,987111,preyedUponBy
52818,Cantharis lateralis,,360296,preyedUponBy
82110,Rubus alleghen,Allegheny blackberry,82110,eats
82110,Phormia regina,Black Blow Fly,449683,pollinatedBy
82110,Chelostomoides,Nearctic resin bees,556258,pollinatedBy
82110,Coenosia,Tiger Flies,132071,pollinatedBy
82110,Melissodes,,571345,pollinatedBy
82110,Sayapis,,325491,pollinatedBy
82110,Mordella,,176923,pollinatedBy
82110,Phor,asphodels,71400,pollinatedBy
82110,Tachytes,Sand-Loving Wasps,250753,pollinatedBy
82110,Ectemnius,,130131,pollinatedBy
82110,Cerceris,Typical Weevil Wasps and Allies,81959,pollinatedBy
82110,Culex,,130033,pollinatedBy
59029,Strymon melinus,Gray Hairstreak,50931,eatenBy
59029,Bombus vagans,Half-black Bumble Bee,128670,eatenBy
59029,Melanoplus bivittatus,Two-striped Grasshopper,129305,eatenBy
59029,Toxomerus occidentalis,Western Calligrapher,58752,eatenBy
59029,Anthrax,Charcoal Bee Flies,130878,pollinatedBy
59029,Phorbia,,985118,pollinatedBy
59029,Crambus,,82269,pollinatedBy
59029,,Speargrass moth,974709,pollinatedBy
59029,Self pollinated,,,pollinatedBy
59029,Araneus,Angulate and Roundshouldered Orbweavers,52629,preyedUponBy
49996,Mammalia,Mammals,40151,eats
49996,Cassiope tetragona,Arctic bell-heather,153373,pollinates
49996,Salticidae,Jumping Spiders,48139,preyedUponBy
51876,Vespinae,Hornets and Yellowjackets,84738,eats
51876,Colias meadii,Mead's Sulphur,142775,eatenBy
51876,Lagopus leucura,White-tailed Ptarmigan,974,eatenBy
51876,Apoidea,Bees and Apoid Wasps,47222,pollinatedBy
51876,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",47201,preysOn
51876,Animalia,Animals,1,preysOn
51876,Gryllidea,Crickets,358855,preysOn
51876,Danaus plexippus,Monarch,48662,preysOn
51876,Caelifera,"Grasshoppers, Locusts, and Allies",67688,preysOn
51876,Aeolothrips intermedius,,987111,preyedUponBy
51876,Amara consularis,,910005,preyedUponBy
51876,Cantharis lateralis,,360296,preyedUponBy
56166,Puccinia polygoni-amphibii,,352110,eats
56166,Phytocoris,,178498,pollinatedBy
56166,Perdita,Fairy Bees,178357,pollinatedBy
56166,Phor,asphodels,71400,pollinatedBy
56166,Mordella,,176923,pollinatedBy
56166,Hesperia,Branded Skippers,58470,pollinatedBy
56166,Limenitis archippus,Viceroy,58586,pollinatedBy
56166,Bracon mellitor,,264615,pollinatedBy
56166,Melissodes,,571345,pollinatedBy
56166,Culex,,130033,pollinatedBy
56166,Ectemnius,,130131,pollinatedBy
56166,Cheilosia capillata,Scar-horned Blacklet,1196984,pollinatedBy
84772,Pseudozizeeria maha,Pale Grass Blue,145642,eatenBy
84772,Megachile,"Leafcutter, Mortar, and Resin Bees",52784,pollinatedBy
84772,Bracon,Ichneumonid and Braconid Wasps,47200,pollinatedBy
84772,Chlorion,,119074,pollinatedBy
67858,Synodontis,Squeakers,92348,eats
67858,Synodontis sorex,,113679,eats
67858,Synodontis melanopterus,,188519,eats
67858,Chromocyphella muscicola,moss ear,417944,eatenBy
67858,Vernonia fasciculata,Smooth Ironweed,170175,pollinates
67858,Justicia americana,American water-willow,51234,pollinates
67858,Fraxinus,ashes,54806,pollinates
67858,Chamaecrista fasciculata,partridge pea,127907,pollinates
67858,Symphyotrichum cordifolium,Common Blue Wood Aster,153441,pollinates
48292,Hedera helix,common ivy,55882,eats
48292,mykorrhiza,Glomeromycetes,151868,eats
48292,Bacteria,bacteria,67333,eats
48292,leaf litter,Leaf Litter Toad,67078,eats
48292,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,129902,eatenBy
48292,Mangora acalypha,Cricket-bat Orbweaver,319548,preyedUponBy
48292,Loricera pilicornis,,131819,preyedUponBy
48292,Pseudophonus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
48292,Amara consularis,,910005,preyedUponBy
48292,Amara communis,,130439,preyedUponBy
48292,Harpalus rufipes,Strawberry Seed Beetle,131099,preyedUponBy
48292,Agalenatea redii,Gorse Orbweaver,121779,preyedUponBy
48292,Xysticus ulmi,Swamp Crab Spider,496641,preyedUponBy
48292,Staphylinidae,Rove Beetles,47951,preyedUponBy
48292,Geophilomorpha,Soil Centipedes,67662,preyedUponBy
48292,Philonthus,,132021,preyedUponBy
133387,Oidium ericinum,,,eatenBy
133387,Leucas glabrata,Dainty Tumbleweed,205937,pollinates
133387,Bombus melanopygus,Black-tailed Bumble Bee,130222,pollinatedBy
133387,Apis mellifera,Western Honey Bee,47219,pollinatedBy
133387,Self pollinated,,,pollinatedBy
133387,Thrips,Thrips,83201,pollinatedBy
133387,Araneus diadematus,Cross Orbweaver,52628,preyedUponBy
133387,Thomisus onustus,Pink Crab Spider,59281,preyedUponBy
133387,Motacilla alba,White Wagtail,13695,preyedUponBy
48599,Phytolacca americana,American pokeweed,48599,eats
48599,Spodoptera ornithogalli,Yellow-striped Armyworm Moth,118930,eatenBy
48599,Garrulus glandarius,Eurasian Jay,8088,eatenBy
48599,Mephitis mephitis,Striped Skunk,41880,eatenBy
48599,Procyon lotor,Common Raccoon,41663,eatenBy
48599,Vulpes vulpes,Red Fox,42069,eatenBy
48599,Colaptes auratus,Northern Flicker,18236,eatenBy
48599,Turdus migratorius,American Robin,12727,eatenBy
48599,Catharus guttatus,Hermit Thrush,12890,eatenBy
48599,Catharus minimus,Gray-cheeked Thrush,12883,eatenBy
48599,Urocyon cinereoargenteus,Gray Fox,42076,eatenBy
48599,Dumetella carolinensis,Gray Catbird,14995,eatenBy
48599,Sturnus vulgaris,European Starling,14850,eatenBy
48599,Catharus ustulatus,Swainson's Thrush,12878,eatenBy
48599,Hylocichla mustelina,Wood Thrush,13270,eatenBy
48599,Didelphis virginiana,Virginia Opossum,42652,eatenBy
48599,Quiscalus quiscula,Common Grackle,9602,eatenBy
48599,Tyrannus tyrannus,Eastern Kingbird,16782,eatenBy
48599,Vireo olivaceus,Red-eyed Vireo,891704,eatenBy
48599,Toxostoma rufum,Brown Thrasher,14898,eatenBy
48599,Mimus polyglottos,Northern Mockingbird,14886,eatenBy
48599,Icterus galbula,Baltimore Oriole,9346,eatenBy
48599,Piranga olivacea,Scarlet Tanager,9921,eatenBy
48599,Piranga rubra,Summer Tanager,9915,eatenBy
48599,Leiothlypis celata,Orange-crowned Warbler,979757,eatenBy
48599,Sayornis phoebe,Eastern Phoebe,17008,eatenBy
48599,Dryocopus pileatus,Pileated Woodpecker,17855,eatenBy
48599,Setophaga coronata,Yellow-rumped Warbler,145245,eatenBy
48599,Sphyrapicus varius,Yellow-bellied Sapsucker,18463,eatenBy
48599,Empidonax virescens,Acadian Flycatcher,16638,eatenBy
48599,Bombycilla cedrorum,Cedar Waxwing,7428,eatenBy
48599,Sialia sialis,Eastern Bluebird,12942,eatenBy
48599,Catharus fuscescens,Veery,12901,eatenBy
48599,Phytolacca americana,American pokeweed,48599,eatenBy
48599,Meconema thalassinum,Drumming Katydid,119170,eatenBy
48599,Columba livia,Rock Pigeon,3017,eatenBy
48599,Cardinalis cardinalis,Northern Cardinal,9083,eatenBy
48599,Lasioglossum,,57678,pollinatedBy
48253,Lambdina fiscellaria,Hemlock Looper Moth,154446,eatenBy
48253,Caripeta,,174546,eatenBy
48253,Thyridopteryx ephemeraeformis,Evergreen Bagworm Moth,121594,eatenBy
48253,Neoscona crucifera,Spotted Orbweaver,85034,eatenBy
47555,Geomyidae,Pocket Gophers,44027,eats
47555,Plantae,plants,47126,eats
47555,Myodes gapperi,Southern Red-backed Vole,74677,eats
47555,Rodentia,Rodents,43698,eats
47555,Insecta,Insects,47158,eats
47555,Geomys bursarius,Plains Pocket Gopher,44059,eats
47555,Aves,Birds,3,eats
47555,Reptilia,Reptiles,26036,eats
47555,Cricetidae,"Hamsters, Voles, Lemmings, and Allies",55986,eats
47555,Zapus hudsonius,Meadow Jumping Mouse,43840,eats
47555,Sciuridae,Squirrels,45933,eats
47555,Ictidomys tridecemlineatus,Thirteen-lined Ground Squirrel,179988,eats
47555,Adelencyrtus,,250235,eatenBy
54856,Pleurotus ostreatus,Oyster Mushroom,48494,eats
54856,Parrhasius m-album,White M Hairstreak,127490,eatenBy
54856,Nymphalis antiopa,Mourning Cloak,56832,eatenBy
54856,Papilio glaucus,Eastern Tiger Swallowtail,60551,eatenBy
54856,Xylocopa appendiculata,Appendiculate Carpenter Bee,437628,pollinatedBy
54856,Bombus,Bumble Bees,52775,pollinatedBy
54856,,Speargrass moth,974709,pollinatedBy
54856,Dasytes cyaneus,,495255,preyedUponBy
54856,Nosodendron fasciculare,,1045626,preyedUponBy
54856,Crepidophorus mutilatus,,98648,preyedUponBy
54262,Abies balsamea,balsam fir,54261,eats
54262,Chalcophora,Sculptured Pine Borers,146918,eatenBy
54262,Buprestis,,87131,eatenBy
