id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count
48243903,49704,True Horse Flies,Tabanus,tommysantulli3,https://inaturalist-open-data.s3.amazonaws.com/photos/76538791/medium.jpg,genus,47821,1|47120|47158|47822|47821|49704,0,1
83431862,50636,plantain,Plantago,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023130/medium.jpg,genus,50638,47126|211194|47124|48151|50638|50636,0,14
48035057,50318,boxwood family,Buxaceae,asherg1,https://inaturalist-open-data.s3.amazonaws.com/photos/76196956/medium.jpg,family,71277,47126|211194|47124|71277|50318,0,2
6432008,50279,grape family,Vitaceae,jillt,https://static.inaturalist.org/photos/8122640/medium.jpg,family,71291,47126|211194|47124|71291|50279,0,7
47882711,50175,Bluets,Enallagma,ninal,https://static.inaturalist.org/photos/75954704/medium.jpeg,genus,47925,1|47120|47158|47792|47925|50175,0,1
1582811,50168,Ground Spiders,Gnaphosidae,blancam1,https://inaturalist-open-data.s3.amazonaws.com/photos/1953856/medium.JPG,family,47118,1|47120|47119|47118|50168,0,1
48244364,49995,Hover Flies,Syrphidae,tommysantulli3,https://inaturalist-open-data.s3.amazonaws.com/photos/76539590/medium.jpg,family,47822,1|47120|47158|47822|49995,0,1
48204836,51120,"water-lilies, fanworts, and allies",Nymphaeales,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76476329/medium.jpg,order,47124,47126|211194|47124|51120,0,5
48204836,51121,water-lily family,Nymphaeaceae,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76476329/medium.jpg,family,51120,47126|211194|47124|51120|51121,0,5
6456618,51146,Leaf Beetles,Chrysomelidae,zackk1,https://static.inaturalist.org/photos/8160873/medium.jpg,family,47208,1|47120|47158|47208|51146,0,1
13117327,51225,Large Crane Flies,Tipulidae,celestinec1,https://inaturalist-open-data.s3.amazonaws.com/photos/19120516/medium.jpg,family,47822,1|47120|47158|47822|51225,0,1
81518652,51611,speedwells,Veronica,kimt315,https://inaturalist-open-data.s3.amazonaws.com/photos/133720065/medium.jpg,genus,50638,47126|211194|47124|48151|50638|51611,0,4
6432110,51820,"nances, willows, and allies",Malpighiales,jillt,https://static.inaturalist.org/photos/8122801/medium.jpg,order,47124,47126|211194|47124|51820,0,4
3318734,51821,spurge family,Euphorbiaceae,navneethp2,https://inaturalist-open-data.s3.amazonaws.com/photos/3834164/medium.jpg,family,51820,47126|211194|47124|51820|51821,0,1
1571814,51826,"dropseeds, cordgrasses, and sandreeds",Sporobolus,kylew3,https://inaturalist-open-data.s3.amazonaws.com/photos/1945066/medium.jpg,genus,47434,47126|211194|47163|47162|47434|51826,0,1
26321566,51874,honeysuckles,Lonicera,angelap1,https://inaturalist-open-data.s3.amazonaws.com/photos/40864416/medium.jpg,genus,48527,47126|211194|47124|48526|48527|51874,0,1
26389405,51885,nettle family,Urticaceae,sophiefinkelstein,https://inaturalist-open-data.s3.amazonaws.com/photos/40975022/medium.jpg,family,47132,47126|211194|47124|47132|51885,0,1
26389405,51886,nettles,Urtica,sophiefinkelstein,https://inaturalist-open-data.s3.amazonaws.com/photos/40975022/medium.jpg,genus,51885,47126|211194|47124|47132|51885|51886,0,1
6445575,51900,Cat's-Ears,Hypochaeris,harrisongarcia,https://inaturalist-open-data.s3.amazonaws.com/photos/8143978/medium.jpeg,genus,47604,47126|211194|47124|47605|47604|51900,0,1
1556261,51955,"Square-headed Wasps, Sand Wasps, and Allies",Crabronidae,airenerosallea,https://inaturalist-open-data.s3.amazonaws.com/photos/1926762/medium.png,family,47201,1|47120|47158|47201|51955,0,1
1556261,51956,Cicada-killer Wasps,Sphecius,airenerosallea,https://inaturalist-open-data.s3.amazonaws.com/photos/1926762/medium.png,genus,51955,1|47120|47158|47201|51955|51956,0,1
48203616,52054,Forktails,Ischnura,alanabettello,https://inaturalist-open-data.s3.amazonaws.com/photos/76474061/medium.jpg,genus,47925,1|47120|47158|47792|47925|52054,0,1
81577670,520586,,Tamias,nickyg09,https://static.inaturalist.org/photos/133817702/medium.jpg,genus,45933,1|2|40151|43698|45933|520586,0,15
64974414,52327,amaranths,Amaranthaceae,nikkirosenblatt,https://inaturalist-open-data.s3.amazonaws.com/photos/104537734/medium.jpg,family,47366,47126|211194|47124|47366|52327,0,2
3315818,49877,,Clematis,darvinmathew,http://static.inaturalist.org/photos/3831666/medium.jpg,genus,48231,47126|211194|47124|48232|48231|49877,0,1
3298405,49663,plane family,Platanaceae,nickjryu,https://inaturalist-open-data.s3.amazonaws.com/photos/3812148/medium.jpeg,family,64516,47126|211194|47124|64516|49663,0,1
6432214,48526,"honeysuckles, moschatels, and allies",Dipsacales,jillt,https://static.inaturalist.org/photos/8122962/medium.jpg,order,47124,47126|211194|47124|48526,0,5
26404705,48601,Pokeberries,Phytolacca,prclaudiajo,https://inaturalist-open-data.s3.amazonaws.com/photos/40998015/medium.jpg,genus,48600,47126|211194|47124|47366|48600|48601,0,4
3305853,48796,"mallows, rock-roses, and allies",Malvales,ritwikb,https://inaturalist-open-data.s3.amazonaws.com/photos/3820793/medium.jpg,order,47124,47126|211194|47124|48796,0,4
48142955,48768,,Strophariaceae,patrickeatsflowers,https://inaturalist-open-data.s3.amazonaws.com/photos/76372627/medium.jpg,family,47167,47170|47169|50814|47167|48768,0,1
81460379,48700,"carrots, ivies, and allies",Apiales,ilyyssa,https://inaturalist-open-data.s3.amazonaws.com/photos/133617054/medium.jpg,order,47124,47126|211194|47124|48700,0,5
48259485,48694,"bulrushes, cattails, and allies",Typhaceae,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76564264/medium.jpg,family,47162,47126|211194|47163|47162|48694,0,2
48259485,48686,bulrushes and cattails,Typha,ajsirota,https://inaturalist-open-data.s3.amazonaws.com/photos/76564264/medium.jpg,genus,48694,47126|211194|47163|47162|48694|48686,0,2
3315846,48624,catmints,Nepeta,darvinmathew,http://static.inaturalist.org/photos/3831685/medium.jpg,genus,48623,47126|211194|47124|48151|48623|48624,0,1
26404705,48600,Pokeweed Family,Phytolaccaceae,prclaudiajo,https://inaturalist-open-data.s3.amazonaws.com/photos/40998015/medium.jpg,family,47366,47126|211194|47124|47366|48600,0,4
48255686,49609,Cyprinids,Cyprinidae,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76557947/medium.jpg,family,49216,1|2|47178|49216|49609,0,3
81640532,48571,true sedges,Carex,juliaiscience,https://inaturalist-open-data.s3.amazonaws.com/photos/133918180/medium.jpg,genus,47161,47126|211194|47163|47162|47161|48571,0,3
81559449,48567,pink family,Caryophyllaceae,avad238,https://inaturalist-open-data.s3.amazonaws.com/photos/133790215/medium.jpg,family,47366,47126|211194|47124|47366|48567,0,7
83406604,48561,thistles,Cirsium,kwadwo,https://inaturalist-open-data.s3.amazonaws.com/photos/136979094/medium.jpg,genus,47604,47126|211194|47124|47605|47604|48561,0,2
1572676,48536,arum family,Araceae,airenerosallea,https://inaturalist-open-data.s3.amazonaws.com/photos/1945393/medium.jpeg,family,48073,47126|211194|47163|48073|48536,0,1
1572676,48533,skunk cabbages,Symplocarpus,airenerosallea,https://inaturalist-open-data.s3.amazonaws.com/photos/1945393/medium.jpeg,genus,48536,47126|211194|47163|48073|48536|48533,0,1
26404584,48527,honeysuckle family,Caprifoliaceae,prclaudiajo,https://inaturalist-open-data.s3.amazonaws.com/photos/40997798/medium.jpg,family,48526,47126|211194|47124|48526|48527,0,2
3305853,48797,Mallow and Hibiscus Family,Malvaceae,ritwikb,https://inaturalist-open-data.s3.amazonaws.com/photos/3820793/medium.jpg,family,48796,47126|211194|47124|48796|48797,0,4
48253275,48866,"palms, bullanocks, and allies",Arecales,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554014/medium.jpg,order,47163,47126|211194|47163|48866,0,1
48253275,48867,palms,Arecaceae,brianb4,https://inaturalist-open-data.s3.amazonaws.com/photos/76554014/medium.jpg,family,48866,47126|211194|47163|48866|48867,0,1
81578449,48874,cashew family,Anacardiaceae,nickyg09,https://static.inaturalist.org/photos/133818691/medium.jpg,family,47729,47126|211194|47124|47729|48874,0,12
1561197,48959,Assassin Bugs,Reduviidae,lgertzer,https://inaturalist-open-data.s3.amazonaws.com/photos/1932863/medium.jpg,family,47744,1|47120|47158|47744|48959,0,1
3318893,48972,knotweeds,Polygonum,navneethp2,https://inaturalist-open-data.s3.amazonaws.com/photos/3834332/medium.jpg,genus,48382,47126|211194|47124|47366|48382|48972,0,1
6445431,49041,buckthorn family,Rhamnaceae,miab1,https://static.inaturalist.org/photos/8143805/medium.jpg,family,47132,47126|211194|47124|47132|49041,0,2
26323540,49155,birch family,Betulaceae,bschatz01,https://inaturalist-open-data.s3.amazonaws.com/photos/40867357/medium.jpg,family,47853,47126|211194|47124|47853|49155,0,1
64811992,49203,beeches,Fagus,alenasvara,https://static.inaturalist.org/photos/104258195/medium.jpg,genus,47852,47126|211194|47124|47853|47852|49203,0,3
48255686,49216,"Minnows, Suckers, Carps, and Loaches",Cypriniformes,avadominick,https://inaturalist-open-data.s3.amazonaws.com/photos/76557947/medium.jpg,order,47178,1|2|47178|49216,0,3
81371936,49289,barberry family,Berberidaceae,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133460567/medium.jpg,family,48232,47126|211194|47124|48232|49289,0,1
81373395,4929,"Herons, Egrets, and Bitterns",Ardeidae,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133463236/medium.jpg,family,67566,1|2|3|67566|4929,0,4
1610617,49333,"Rivulines, Killifishes, and Livebearers",Cyprinodontiformes,mattolive,https://inaturalist-open-data.s3.amazonaws.com/photos/1979920/medium.jpg,order,47178,1|2|47178|49333,0,1
3307485,49392,,Bryales,elianascobey,https://inaturalist-open-data.s3.amazonaws.com/photos/3822557/medium.jpg,order,48372,47126|311249|48372|49392,0,1
3307485,49393,,Mniaceae,elianascobey,https://inaturalist-open-data.s3.amazonaws.com/photos/3822557/medium.jpg,family,49392,47126|311249|48372|49392|49393,0,1
81373395,4950,Great Herons,Ardea,carinamh,https://inaturalist-open-data.s3.amazonaws.com/photos/133463236/medium.jpg,genus,4929,1|2|3|67566|4929|4950,0,4
48183055,49545,pinwheel family,Marasmiaceae,emmagarbowitz17,https://inaturalist-open-data.s3.amazonaws.com/photos/76437375/medium.jpg,family,47167,47170|47169|50814|47167|49545,0,3
83431860,1,Animals,Animalia,maxkahann,https://inaturalist-open-data.s3.amazonaws.com/photos/137023058/medium.jpg,kingdom,48460,1,0,372
